tk,Œ¿–«±‡∫≈,X,Y,Z,÷”≤Ó,Œ¿–«±Í ∂,PRN,tk,X,Y,Z,clockBias
565,PC24,-15981.03844,14362.13402,-17842.35137,898.417264,C,24,1486,-15981035.6,14362135.6,-17842350.6,0.000898468
565,PC25,-6427.218807,27062.22677,-2403.142406,329.804773,C,25,1486,-6427213.88,27062226.8,-2403142.61,0.000329842
565,PC26,-15527.89034,-5521.504197,-22538.63508,-251.38663,C,26,1486,-15527890.9,-5521501.69,-22538634,-0.000251356
565,PC27,23395.49768,11006.51972,-10500.8225,273.294833,C,27,1486,23395498.6,11006515.2,-10500822.2,0.000273331
565,PC28,17845.29347,20803.07171,5244.817201,207.971968,C,28,1486,17845296.4,20803067.7,5244816.66,0.000208003
565,PC29,-437.53053,-18968.52199,-20469.74321,243.783727,C,29,1486,-437533.871,-18968521.1,-20469742.4,0.000243824
565,PC30,17141.14382,-5331.318367,-21366.55497,-27.118224,C,30,1486,17141142.1,-5331321.04,-21366554.1,-2.71E-05
565,PC32,24974.4259,247.821032,-12445.40078,-569.963487,C,32,1486,24974424.5,247816.519,-12445400.9,-0.000569936
565,PC33,-9997.565973,17376.91656,-19397.29234,-950.022915,C,33,1486,-9997563.13,17376917.3,-19397291.4,-0.000950072
565,PC34,-16079.75328,6665.680718,21805.19836,372.59799,C,34,1486,-16079751.5,6665683.09,21805197.4,0.000372622
565,PC35,-18547.4798,-20187.83489,-5343.913827,430.067351,C,35,1486,-18547482.6,-20187830.8,-5343913.54,0.000430099
565,PC36,7350.184846,-26763.74649,2861.477942,-9.622248,C,36,1486,7350179.66,-26763746.8,2861478.17,-9.63E-06
565,PC37,15245.73752,6437.319801,22473.42039,-937.399531,C,37,1486,15245738.1,6437317.11,22473419.4,-0.000937393
565,PC38,-19800.05755,37263.61058,1775.506213,137.724585,C,38,1486,-19800050.3,37263612.6,1775505.88,0.000137764
565,PC39,-7571.635409,27435.53527,-30974.85473,-7.23364,C,39,1486,-7571630.54,27435535.3,-30974853.9,-7.19E-06
565,PC40,-20237.22911,20498.46943,30681.45426,-57.199192,C,40,1486,-20237224.7,20498472.4,30681452.8,-5.72E-05
565,PC41,9980.783342,12816.0805,-22635.16207,-893.033349,C,41,1486,9980784.63,12816078.2,-22635161.8,-0.000893043
565,PC42,-24930.54571,11695.74561,-4376.548603,-453.108227,C,42,1486,-24930543.2,11695749.3,-4376547.86,-0.000453134
565,PC43,-595.796453,18603.41786,20774.63758,60.985343,C,43,1486,-595792.985,18603417.3,20774636.7,6.10E-05
565,PC44,-23864.76957,-10237.66685,10251.42459,389.03132,C,44,1486,-23864770.5,-10237662.4,10251424.1,0.000389065
565,PC45,-5530.632118,-23470.96629,-14034.57421,-71.10023,C,45,1486,-5530636.32,-23470964.6,-14034573.1,-7.10E-05
565,PC46,15687.96862,-15201.96701,17328.71475,-125.11969,C,46,1486,15687965.2,-15201969,17328714.1,-0.000125047
570,PC06,-1743.038562,33257.2826,-25646.9392,120.013703,C,6,1786,-1743030.57,33257281.6,-25646938.8,0.00012007
570,PC07,-14264.09907,27417.31858,28685.95841,-826.028304,C,7,1786,-14264094.4,27417320.2,28685957.9,-0.000825928
570,PC08,-16060.55478,38661.33061,-5857.175215,26.507947,C,8,1786,-16060547.9,38661332.2,-5857175.44,2.66E-05
570,PC09,4731.179002,36998.1975,-18589.91724,-510.811065,C,9,1786,4731187.34,36998195,-18589917.1,-0.000510727
570,PC10,-5476.390216,28128.73139,31154.78182,78.778523,C,10,1786,-5476385.41,28128731.5,31154781.3,7.89E-05
570,PC11,-9229.506596,12468.32392,23267.14571,418.448916,C,11,1786,-9229504.2,12468325.4,23267145.2,0.000418513
570,PC12,-21843.59531,-4221.018982,16889.39189,766.307111,C,12,1786,-21843595.8,-4221014.89,16889391.6,0.00076637
570,PC13,-9574.726683,38953.50444,-13251.55744,418.626553,C,13,1786,-9574719.27,38953505,-13251557.3,0.000418665
570,PC14,-19417.53499,15889.65277,-12137.48021,224.258683,C,14,1786,-19417530,15889657.5,-12137481.1,0.000224321
570,PC16,-3328.595622,31524.2524,-27348.86786,-348.713126,C,16,1786,-3328587.92,31524251.2,-27348866.6,-0.000348664
570,PC19,10658.62516,-17519.71415,18966.60686,-925.498155,C,19,1786,10658622,-17519715.3,18966605.6,-0.000925443
570,PC20,24415.17977,-12556.67465,5109.463539,-177.62488,C,20,1786,24415176.4,-12556678.5,5109462.68,-0.000177564
570,PC21,-24572.96581,-590.114237,13206.85449,-961.930787,C,21,1786,-24572964.5,-590110.198,13206854.4,-0.000961872
570,PC22,-10013.40485,-12720.71062,22728.62194,-104.222362,C,22,1786,-10013406.1,-12720708.5,22728621,-0.000104157
570,PC23,5377.634582,24070.11758,13056.87379,-780.211707,C,23,1786,5377638.54,24070115.7,13056873,-0.000780131
570,PC24,-15898.7808,13746.38968,-18392.3188,898.427754,C,24,1786,-15898778.1,13746391.2,-18392318,0.000898478
570,PC25,-6462.533636,26957.68906,-3315.21197,329.80747,C,25,1786,-6462528.76,26957689.1,-3315212.21,0.000329845
570,PC26,-15398.14922,-6280.821935,-22427.52352,-251.388255,C,26,1786,-15398149.9,-6280819.5,-22427522.4,-0.000251358
570,PC27,23632.36603,11260.03108,-9666.723832,273.296435,C,27,1786,23632367,11260026.6,-9666723.47,0.000273333
570,PC28,17673.06408,20703.81652,6144.606519,207.973274,C,28,1786,17673067,20703812.5,6144606,0.000208004
570,PC29,125.448986,-18538.32165,-20864.25757,243.785243,C,29,1786,125445.756,-18538320.8,-20864256.8,0.000243826
570,PC30,17697.34327,-4863.742416,-21021.07515,-27.119643,C,30,1786,17697341.6,-4863745.14,-21021074.3,-2.71E-05
570,PC32,24567.02504,416.455857,-13225.66116,-569.965248,C,32,1786,24567023.6,416451.459,-13225661.3,-0.000569938
570,PC33,-10619.84783,17585.39645,-18871.31057,-950.023869,C,33,1786,-10619845,17585397.3,-18871309.5,-0.000950073
570,PC34,-16650.04896,6188.656744,21516.73258,372.600486,C,34,1786,-16650047.3,6188659.18,21516731.6,0.000372624
570,PC35,-18368.03908,-20094.97035,-6239.472734,430.064688,C,35,1786,-18368041.8,-20094966.3,-6239472.48,0.000430096
570,PC36,7380.912417,-26642.73299,3771.494077,-9.618199,C,36,1786,7380907.29,-26642733.3,3771494.33,-9.62E-06
570,PC37,15099.20258,7192.095743,22343.80192,-937.400363,C,37,1786,15099203.2,7192093.13,22343800.9,-0.000937394
570,PC38,-19404.45179,37427.40874,2550.148135,137.72529,C,38,1786,-19404444.5,37427410.7,2550147.84,0.000137764
570,PC39,-7634.702952,27043.68626,-31304.92851,-7.233709,C,39,1786,-7634698.19,27043686.3,-31304927.7,-7.19E-06
570,PC40,-20593.28467,20700.73345,30302.5416,-57.199699,C,40,1786,-20593280.3,20700736.5,30302540.1,-5.72E-05
570,PC41,9245.644877,13082.57133,-22793.59339,-893.034992,C,41,1786,9245646.15,13082569.2,-22793593.1,-0.000893045
570,PC42,-25067.48708,11716.01409,-3451.514432,-453.107222,C,42,1786,-25067484.6,11716017.8,-3451513.64,-0.000453133
570,PC43,-1167.766241,18166.49784,21134.42191,60.985786,C,43,1786,-1167762.89,18166497.4,21134421.1,6.10E-05
570,PC44,-24102.49405,-10480.68917,9417.875499,389.034752,C,44,1786,-24102495,-10480684.7,9417874.97,0.000389068
570,PC45,-5404.842941,-23924.19111,-13297.81254,-71.100966,C,45,1786,-5404847.2,-23924189.5,-13297811.4,-7.10E-05
570,PC46,15606.23951,-14601.02777,17910.18369,-125.120643,C,46,1786,15606236.2,-14601029.7,17910183.1,-0.000125048
575,PC06,-1684.792805,32878.88125,-26137.55357,120.021239,C,6,-1514,-1684784.43,32878880.5,-26137552.8,0.000120079
575,PC07,-14520.4245,27602.68679,28373.70388,-826.046793,C,7,-1514,-14520419,27602688.6,28373703.7,-0.000825946
575,PC08,-15665.60397,38935.36451,-5060.266284,26.49917,C,8,-1514,-15665596.7,38935366.2,-5060267.16,2.66E-05
575,PC09,4893.088358,36650.55863,-19220.55483,-510.82662,C,9,-1514,4893097,36650556,-19220554.1,-0.000510743
575,PC10,-5761.400844,28254.65901,30978.35357,78.773736,C,10,-1514,-5761395.1,28254659.2,30978353.3,7.89E-05
575,PC11,-9824.399624,11944.51005,23298.32026,418.454845,C,11,-1514,-9824397.12,11944511.8,23298319.6,0.000418518
575,PC12,-22264.19583,-4598.532032,16227.24191,766.304284,C,12,-1514,-22264196.1,-4598527.08,16227242.2,0.000766368
575,PC13,-9259.603638,39276.23871,-12515.69558,418.627474,C,13,-1514,-9259595.78,39276239.1,-12515696,0.000418655
575,PC14,-19803.26351,16009.80852,-11329.08931,224.284155,C,14,-1514,-19803257.9,16009813.7,-11329090.9,0.000224349
575,PC16,-3302.66148,31126.78272,-27804.01656,-348.71987,C,16,-1514,-3302653.43,31126781.9,-27804015,-0.000348667
575,PC19,11260.74033,-17732.29054,18412.90528,-925.497165,C,19,-1514,11260736.2,-17732291.9,18412904.6,-0.000925442
575,PC20,24571.65722,-12591.22089,4189.634925,-177.635999,C,20,-1514,24571653.5,-12591225.1,4189634.79,-0.000177575
575,PC21,-24144.83365,-772.490527,13966.96758,-961.930627,C,21,-1514,-24144832.8,-772485.924,13966966.9,-0.00096187
575,PC22,-9283.511928,-12999.20097,22881.11686,-104.21819,C,22,-1514,-9283514.31,-12999198.5,22881115.9,-0.000104153
575,PC23,5263.480428,24492.51789,12296.19313,-780.210995,C,23,-1514,5263484.94,24492515.6,12296192.9,-0.000780131
575,PC24,-15825.32261,13111.18116,-18912.00033,898.438244,C,24,-1514,-15825319.8,13111183.4,-18911999.1,0.000898491
575,PC25,-6495.518805,26823.1026,-4221.815799,329.810289,C,25,-1514,-6495513.53,26823102.7,-4221815.39,0.000329847
575,PC26,-15283.5849,-7038.140121,-22279.45174,-251.389839,C,26,-1514,-15283585.9,-7038136.76,-22279450.8,-0.000251357
575,PC27,23852.11436,11490.35043,-8816.666045,273.298045,C,27,-1514,23852115.3,11490345.1,-8816666.54,0.000273334
575,PC28,17475.41782,20588.38116,7034.251287,207.974547,C,28,-1514,17475421.2,20588377.1,7034250.1,0.000208006
575,PC29,707.03431,-18111.45205,-21224.35094,243.786777,C,29,-1514,707030.35,-18111451.6,-21224349.8,0.000243826
575,PC30,18252.85463,-4414.79004,-20640.89818,-27.121096,C,30,-1514,18252852.5,-4414793.69,-20640897.7,-2.71E-05
575,PC32,24138.58558,602.890359,-13984.08378,-569.967002,C,32,-1514,24138584.7,602885.308,-13984083.2,-0.00056994
575,PC33,-11220.40545,17799.98696,-18314.14317,-950.02481,C,33,-1514,-11220401.9,17799988,-18314142.6,-0.000950075
575,PC34,-17221.30474,5729.351699,21192.73522,372.602973,C,34,-1514,-17221302.6,5729354.97,21192734.6,0.000372627
575,PC35,-18162.75155,-19987.05257,-7124.757836,430.062023,C,35,-1514,-18162754.9,-19987048.3,-7124756.76,0.000430094
575,PC36,7408.933054,-26491.75128,4675.281028,-9.614172,C,36,-1514,7408927.52,-26491751.7,4675280.63,-9.62E-06
575,PC37,14967.95948,7944.525411,22177.31943,-937.401213,C,37,-1514,14967960.6,7944521.86,22177318.6,-0.000937395
575,PC38,-19002.10521,37573.8377,3323.575979,137.725985,C,38,-1514,-19002097.5,37573839.9,3323574.98,0.000137763
575,PC39,-7714.825728,26654.88115,-31619.91689,-7.233789,C,39,-1514,-7714820.57,26654881.6,-31619915.8,-7.19E-06
575,PC40,-20940.09696,20918.31809,29909.04169,-57.200218,C,40,-1514,-20940091.9,20918321.4,29909040.6,-5.72E-05
575,PC41,8511.62289,13365.76807,-22914.21752,-893.036614,C,41,-1514,8511625.04,13365765.6,-22914217.1,-0.000893044
575,PC42,-25174.24251,11727.83429,-2520.768513,-453.10621,C,42,-1514,-25174239.7,11727838.5,-2520768.55,-0.000453132
575,PC43,-1757.395172,17733.66181,21459.27571,60.986213,C,43,-1514,-1757391.13,17733661.8,21459274.6,6.10E-05
575,PC44,-24322.16573,-10701.44098,8568.800466,389.038159,C,44,-1514,-24322166.7,-10701435.8,8568800.7,0.000389072
575,PC45,-5292.045097,-24354.56552,-12539.08458,-71.101649,C,45,-1514,-5292049.89,-24354563.5,-12539084,-7.10E-05
575,PC46,15532.90392,-13979.52442,18462.01851,-125.121585,C,46,-1514,15532900.5,-13979527.2,18462017.4,-0.000125049
580,PC06,-1643.149123,32498.15034,-26615.54427,120.028815,C,6,-1214,-1643140.88,32498149.5,-26615543.5,0.000120087
580,PC07,-14768.39769,27799.08949,28047.87066,-826.065305,C,7,-1214,-14768392.2,27799091.3,28047870.5,-0.000825964
580,PC08,-15259.0995,39192.00496,-4260.953811,26.490438,C,8,-1214,-15259092.2,39192006.6,-4260954.66,2.66E-05
580,PC09,5039.540261,36295.54503,-19841.66442,-510.842232,C,9,-1214,5039548.79,36295542.4,-19841663.8,-0.000510759
580,PC10,-6040.658826,28393.08448,30787.26579,78.768888,C,10,-1214,-6040653.12,28393084.7,30787265.5,7.89E-05
580,PC11,-10430.53128,11433.09929,23291.28131,418.460751,C,11,-1214,-10430528.9,11433101.1,23291280.7,0.000418524
580,PC12,-22674.80394,-4952.488675,15538.37836,766.301492,C,12,-1214,-22674804.3,-4952483.69,15538378.7,0.000766365
580,PC13,-8930.690266,39584.99438,-11773.87961,418.628347,C,13,-1214,-8930682.37,39584994.7,-11773880.1,0.000418656
580,PC14,-20160.45511,16127.35317,-10501.92629,224.309616,C,14,-1214,-20160449.6,16127358.4,-10501927.9,0.000224374
580,PC16,-3294.109889,30728.23948,-28245.57356,-348.726669,C,16,-1214,-3294101.95,30728238.6,-28245572,-0.000348674
580,PC19,11840.2961,-17950.02338,17828.89919,-925.496154,C,19,-1214,11840292,-17950024.9,17828898.5,-0.000925441
580,PC20,24698.08876,-12617.23965,3262.903962,-177.647142,C,20,-1214,24698085.1,-12617243.9,3262903.8,-0.000177586
580,PC21,-23696.77119,-973.131979,14704.0199,-961.930517,C,21,-1214,-23696770.4,-973127.476,14704019.2,-0.00096187
580,PC22,-8555.289853,-13294.35872,22995.84385,-104.214029,C,22,-1214,-8555292.24,-13294356.4,22995842.9,-0.000104149
580,PC23,5161.116175,24890.94657,11515.21502,-780.210297,C,23,-1214,5161120.72,24890944.3,11515214.8,-0.00078013
580,PC24,-15761.5764,12457.65552,-19400.54029,898.448713,C,24,-1214,-15761573.8,12457657.7,-19400539.1,0.000898502
580,PC25,-6527.449272,26658.55288,-5121.459537,329.812994,C,25,-1214,-6527444.05,26658553,-5121459.15,0.00032985
580,PC26,-15184.20748,-7791.907659,-22094.66024,-251.391447,C,26,-1214,-15184208.6,-7791904.36,-22094659.3,-0.000251359
580,PC27,24053.47802,11697.98302,-7952.051372,273.299637,C,27,-1214,24053479,11697977.7,-7952051.84,0.000273335
580,PC28,17251.90667,20458.02394,7912.283075,207.975829,C,28,-1214,17251910,20458019.9,7912281.92,0.000208007
580,PC29,1306.370208,-17689.20859,-21549.42923,243.788328,C,29,-1214,1306366.35,-17689208.3,-21549428.2,0.000243828
580,PC30,18806.19949,-3984.924441,-20226.64908,-27.122524,C,30,-1214,18806197.5,-3984928.14,-20226648.6,-2.71E-05
580,PC32,23690.4009,807.798185,-14719.41479,-569.968749,C,32,-1214,23690400,807793.26,-14719414.2,-0.000569942
580,PC33,-11798.29268,18019.46399,-17726.71002,-950.025753,C,33,-1214,-11798289.1,18019465.1,-17726709.4,-0.000950076
580,PC34,-17792.0651,5288.315047,20833.74358,372.605466,C,34,-1214,-17792063.1,5288318.39,20833743,0.00037263
580,PC35,-17931.2265,-19865.34778,-7998.31168,430.059297,C,35,-1214,-17931229.8,-19865343.6,-7998310.65,0.000430092
580,PC36,7435.524007,-26310.89036,5571.346502,-9.610137,C,36,-1214,7435518.54,-26310890.8,5571346.12,-9.62E-06
580,PC37,14852.02673,8693.058651,21974.24965,-937.40206,C,37,-1214,14852028,8693055.18,21974248.8,-0.000937396
580,PC38,-18593.78357,37702.6207,4095.421548,137.726681,C,38,-1214,-18593775.8,37702622.8,4095420.57,0.000137764
580,PC39,-7811.854506,26269.86617,-31919.67033,-7.233857,C,39,-1214,-7811849.45,26269866.6,-31919669.3,-7.19E-06
580,PC40,-21277.00182,21150.80171,29501.14108,-57.20073,C,40,-1214,-21276996.7,21150805.1,29501140,-5.72E-05
580,PC41,7780.304685,13665.25168,-22996.83225,-893.03821,C,41,-1214,7780306.83,13665249.4,-22996831.8,-0.000893046
580,PC42,-25251.09161,11729.88051,-1585.851642,-453.105206,C,42,-1214,-25251088.8,11729884.8,-1585851.63,-0.000453131
580,PC43,-2363.784715,17306.17261,21748.66387,60.986659,C,43,-1214,-2363780.78,17306172.7,21748662.8,6.10E-05
580,PC44,-24522.56815,-10900.48186,7705.600274,389.04156,C,44,-1214,-24522569.2,-10900476.6,7705600.47,0.000389076
580,PC45,-5191.347253,-24761.03267,-11759.64218,-71.102349,C,45,-1214,-5191352.09,-24761030.6,-11759641.6,-7.10E-05
580,PC46,15468.92497,-13338.5776,18983.30795,-125.122501,C,46,-1214,15468921.7,-13338580.3,18983306.9,-0.00012505
585,PC06,-1618.193742,32115.82244,-27080.68251,120.036297,C,6,-914,-1618185.63,32115821.6,-27080681.8,0.000120094
585,PC07,-15007.54263,28006.14808,27708.61195,-826.083884,C,7,-914,-15007537.2,28006150,27708611.8,-0.000825983
585,PC08,-14841.81187,39430.76462,-3459.617463,26.481805,C,8,-914,-14841804.5,39430766.2,-3459618.28,2.66E-05
585,PC09,5170.224119,35933.84322,-20452.93662,-510.85788,C,9,-914,5170232.53,35933840.5,-20452936,-0.000510775
585,PC10,-6313.623093,28543.73747,30581.60077,78.76423,C,10,-914,-6313617.43,28543737.7,30581600.5,7.89E-05
585,PC11,-11046.63136,10935.14951,23246.03996,418.466617,C,11,-914,-11046629.1,10935151.4,23246039.3,0.00041853
585,PC12,-23073.90661,-5282.945094,14823.93254,766.298797,C,12,-914,-23073907.1,-5282940.09,14823932.8,0.000766363
585,PC13,-8588.611339,39879.18799,-11026.46404,418.629422,C,13,-914,-8588603.41,39879188.3,-11026464.5,0.000418657
585,PC14,-20488.83295,16240.89285,-9657.361355,224.335173,C,14,-914,-20488827.5,16240898.1,-9657362.94,0.0002244
585,PC16,-3302.971221,30329.38866,-28673.32352,-348.733397,C,16,-914,-3302963.4,30329387.8,-28673322,-0.000348681
585,PC19,12396.41743,-18171.65139,17215.54896,-925.495141,C,19,-914,12396413.3,-18171653,17215548.2,-0.00092544
585,PC20,24794.7273,-12633.39034,2330.797129,-177.658282,C,20,-914,24794723.6,-12633394.6,2330796.94,-0.000177597
585,PC21,-23230.12031,-1192.646262,15416.79693,-961.930339,C,21,-914,-23230119.5,-1192641.86,15416796.3,-0.000961869
585,PC22,-7830.312544,-13605.73184,23072.61607,-104.209825,C,22,-914,-7830314.94,-13605729.6,23072615.1,-0.000104145
585,PC23,5069.591895,25264.44204,10715.2289,-780.209566,C,23,-914,5069596.46,25264439.8,10715228.6,-0.00078013
585,PC24,-15708.3917,11787.0197,-19857.13418,898.459217,C,24,-914,-15708389.2,11787021.9,-19857133,0.000898512
585,PC25,-6559.595488,26464.21606,-6012.660429,329.815733,C,25,-914,-6559590.33,26464216.2,-6012660.06,0.000329853
585,PC26,-15099.94151,-8540.578757,-21873.44996,-251.393083,C,26,-914,-15099942.8,-8540575.52,-21873449,-0.00025136
585,PC27,24235.23779,11883.51504,-7074.306321,273.30123,C,27,-914,24235238.9,11883509.8,-7074306.75,0.000273337
585,PC28,17002.16878,20314.03837,8777.252714,207.977123,C,28,-914,17002172.1,20314034.4,8777251.6,0.000208008
585,PC29,1922.524936,-17272.84212,-21838.95608,243.789859,C,29,-914,1922521.19,-17272841.9,-21838955,0.000243829
585,PC30,19355.8835,-3574.521513,-19779.00918,-27.123978,C,30,-914,19355881.6,-3574525.26,-19779008.7,-2.71E-05
585,PC32,23223.81537,1031.773563,-15430.43832,-569.970503,C,32,-914,23223814.5,1031768.77,-15430437.8,-0.000569943
585,PC33,-12352.6445,18242.55809,-17109.9811,-950.026699,C,33,-914,-12352640.9,18242559.3,-17109980.5,-0.000950077
585,PC34,-18360.85305,4866.010571,20440.35267,372.607978,C,34,-914,-18360851.1,4866013.99,20440352.1,0.000372632
585,PC35,-17673.15984,-19731.15343,-8858.696135,430.056636,C,35,-914,-17673163.1,-19731149.3,-8858695.15,0.000430089
585,PC36,7461.958339,-26100.33009,6458.21113,-9.606077,C,36,-914,7461952.95,-26100330.5,6458210.77,-9.61E-06
585,PC37,14751.33715,9436.151053,21734.92956,-937.402899,C,37,-914,14751338.5,9436147.66,21734928.7,-0.000937396
585,PC38,-18180.26389,37813.51465,4865.317438,137.727389,C,38,-914,-18180256.1,37813516.7,4865316.49,0.000137765
585,PC39,-7925.607524,25889.3803,-32204.04673,-7.233917,C,39,-914,-7925602.57,25889380.7,-32204045.7,-7.19E-06
585,PC40,-21603.35413,21397.73399,29079.0334,-57.201228,C,40,-914,-21603349,21397737.4,29079032.3,-5.72E-05
585,PC41,7053.254344,13980.51504,-23041.29868,-893.039817,C,41,-914,7053256.49,13980512.9,-23041298.2,-0.000893048
585,PC42,-25298.40684,11720.85292,-648.311047,-453.104209,C,42,-914,-25298404.1,11720857.1,-648310.987,-0.000453131
585,PC43,-2985.962536,16885.24587,22002.11002,60.987123,C,43,-914,-2985958.72,16885246.1,22002109,6.10E-05
585,PC44,-24702.53354,-11078.44896,6829.698761,389.044993,C,44,-914,-24702534.6,-11078443.8,6829698.92,0.000389079
585,PC45,-5101.799161,-25142.60399,-10960.7716,-71.103066,C,45,-914,-5101804.05,-25142602,-10960771,-7.10E-05
585,PC46,15415.20443,-12679.37159,19473.1915,-125.123404,C,46,-914,15415201.3,-12679374.2,19473190.5,-0.000125051
590,PC06,-1609.980693,31732.6332,-27532.74583,120.043931,C,6,-614,-1609972.71,31732632.3,-27532745.2,0.000120101
590,PC07,-15237.40029,28223.46342,27356.08745,-826.102443,C,7,-614,-15237394.9,28223465.3,27356087.2,-0.000826001
590,PC08,-14414.53208,39651.19018,-2656.637842,26.473077,C,8,-614,-14414524.7,39651191.7,-2656638.61,2.66E-05
590,PC09,5284.859972,35566.15313,-21054.06696,-510.873486,C,9,-614,5284868.27,35566150.4,-21054066.4,-0.000510791
590,PC10,-6579.764723,28706.32415,30361.44773,78.759277,C,10,-614,-6579759.1,28706324.4,30361447.4,7.89E-05
590,PC11,-11671.37316,10451.64593,23162.66951,418.472503,C,11,-614,-11671371,10451647.9,23162668.9,0.000418536
590,PC12,-23460.00844,-5590.050583,14085.07803,766.296141,C,12,-614,-23460009.1,-5590045.55,14085078.3,0.00076636
590,PC13,-8234.016401,40158.26398,-10273.80582,418.630388,C,13,-614,-8234008.44,40158264.3,-10273806.2,0.000418658
590,PC14,-20788.21548,16349.02853,-8796.793716,224.360669,C,14,-614,-20788210,16349033.9,-8796795.28,0.000224425
590,PC16,-3329.242156,29930.99693,-29087.05801,-348.74017,C,16,-614,-3329234.45,29930996,-29087056.5,-0.000348688
590,PC19,12928.31257,-18395.87211,16573.86319,-925.494134,C,19,-614,12928308.5,-18395873.8,16573862.5,-0.000925439
590,PC20,24861.91856,-12638.35692,1394.849886,-177.669441,C,20,-614,24861914.9,-12638361.2,1394849.67,-0.000177609
590,PC21,-22746.26935,-1431.559252,16104.12445,-961.930165,C,21,-614,-22746268.6,-1431554.96,16104123.8,-0.000961869
590,PC22,-7110.128264,-13932.78104,23111.30935,-104.205602,C,22,-614,-7110130.66,-13932779,23111308.4,-0.00010414
590,PC23,4987.904451,25612.11471,9897.555564,-780.208872,C,23,-614,4987909.04,25612112.5,9897555.28,-0.000780129
590,PC24,-15666.55161,11100.53624,-20281.02995,898.469717,C,24,-614,-15666549.3,11100538.4,-20281028.8,0.000898523
590,PC25,-6593.217959,26240.35841,-6893.949751,329.818497,C,25,-614,-6593212.87,26240358.6,-6893949.4,0.000329856
590,PC26,-15030.62641,-9282.618458,-21616.18184,-251.394733,C,26,-614,-15030627.8,-9282615.28,-21616180.9,-0.000251362
590,PC27,24396.22478,12047.6108,-6184.879321,273.302845,C,27,-614,24396225.9,12047605.6,-6184879.72,0.000273339
590,PC28,16725.93028,20157.74788,9627.732688,207.978397,C,28,-614,16725933.6,20157744,9627731.6,0.000208009
590,PC29,2554.493388,-16863.55419,-22092.45372,243.791402,C,29,-614,2554489.74,-16863554.1,-22092452.7,0.000243831
590,PC30,19900.40194,-3183.868814,-19298.71506,-27.125414,C,30,-614,19900400.1,-3183872.61,-19298714.6,-2.71E-05
590,PC32,22740.2193,1275.328474,-16115.9785,-569.972244,C,32,-614,22740218.4,1275323.83,-16115978,-0.000569945
590,PC33,-12882.67995,18467.95959,-16464.97492,-950.027645,C,33,-614,-12882676.3,18467960.9,-16464974.3,-0.000950078
590,PC34,-18926.17567,4462.815018,20013.21425,372.61049,C,34,-614,-18926173.9,4462818.51,20013213.6,0.000372635
590,PC35,-17388.33568,-19585.79278,-9704.494738,430.053947,C,35,-614,-17388338.9,-19585788.7,-9704493.8,0.000430087
590,PC36,7489.499474,-25860.34069,7334.410919,-9.602046,C,36,-614,7489494.16,-25860341.1,7334410.58,-9.61E-06
590,PC37,14665.73831,10172.2695,21459.75587,-937.403781,C,37,-614,14665739.8,10172266.2,21459755,-0.000937397
590,PC38,-17762.33307,37906.31061,5632.897214,137.728061,C,38,-614,-17762325.3,37906312.5,5632896.29,0.000137766
590,PC39,-8055.870851,25514.15381,-32472.91147,-7.233975,C,39,-614,-8055866,25514154.2,-32472910.4,-7.19E-06
590,PC40,-21918.52908,21658.63676,28642.91919,-57.201736,C,40,-614,-21918524,21658640.2,28642918.1,-5.72E-05
590,PC41,6332.007038,14310.96475,-23047.54145,-893.041436,C,41,-614,6332009.19,14310962.8,-23047541,-0.000893049
590,PC42,-25316.65177,11699.48305,290.302193,-453.103211,C,42,-614,-25316649,11699487.3,290302.302,-0.00045313
590,PC43,-3622.885818,16472.04535,22219.19729,60.987553,C,43,-614,-3622882.11,16472045.7,22219196.3,6.10E-05
590,PC44,-24860.94751,-11236.05402,5942.540481,389.048404,C,44,-614,-24860948.6,-11236048.8,5942540.59,0.000389083
590,PC45,-5022.395843,-25498.36293,-10143.79142,-71.103766,C,45,-614,-5022400.77,-25498360.9,-10143790.8,-7.10E-05
590,PC46,15372.57893,-12003.15008,19930.86083,-125.124341,C,46,-614,15372576,-12003152.6,19930859.8,-0.000125052
595,PC06,-1618.531707,31349.31993,-27971.51821,120.051405,C,6,-314,-1618523.85,31349319,-27971517.6,0.000120109
595,PC07,-15457.52946,28450.61668,26990.46325,-826.120961,C,7,-314,-15457524.1,28450618.6,26990463,-0.00082602
595,PC08,-13978.07015,39852.86323,-1852.396312,26.464217,C,8,-314,-13978062.8,39852864.6,-1852397.04,2.65E-05
595,PC09,5383.199057,35193.18671,-21644.75613,-510.889059,C,9,-314,5383207.24,35193183.9,-21644755.6,-0.000510808
595,PC10,-6838.56796,28880.52774,30126.9028,78.754651,C,10,-314,-6838562.38,28880528.1,30126902.5,7.89E-05
595,PC11,-12303.37822,9983.497651,23041.30543,418.478407,C,11,-314,-12303376.2,9983499.67,23041304.8,0.000418542
595,PC12,-23831.63748,-5874.046488,13323.02876,766.293416,C,12,-314,-23831638.2,-5874041.43,13323029,0.000766357
595,PC13,-7867.578529,40421.69566,-9516.264172,418.631364,C,13,-314,-7867570.53,40421695.9,-9516264.58,0.000418659
595,PC14,-21058.51673,16450.36188,-7921.649232,224.386164,C,14,-314,-21058511.3,16450367.3,-7921650.77,0.00022445
595,PC16,-3372.885677,29533.83023,-29486.57561,-348.746923,C,16,-314,-3372878.08,29533829.3,-29486574.2,-0.000348695
