Œ¿–«±Í ∂,PRN,tk,X,Y,Z,clockBias
G,12,1216,17253915,-881801.939,19868381,-0.000479453688
G,13,1200,16851036.5,13359974.2,-15936044.4,0.000626937479
G,14,1200,-13089837.4,22964503,1126980.07,0.000329742773
G,15,1216,24338306.8,4181088.13,-10534551.6,0.000129268635
G,16,1216,-6105747.64,-16108701.9,-20425428.1,-0.000359270151
G,17,1216,-12142764.3,13080100.1,20143190.7,0.000716516323
G,18,1200,10692334.6,-11000761.9,-21645004.1,-0.000558887704
G,19,1200,-1467994.38,14859233.1,21777886.9,0.000442822752
G,20,1200,3692941.13,21516754.5,-15177556.1,0.000386930659
G,21,1200,-19977252.7,-14687925.9,11253621.9,0.00013439729
G,22,1200,-8582364.69,23633788.1,9427642.36,2.87762727e-05
G,23,1200,16243552.6,-19485967.7,-7510374.2,0.000159447926
G,24,1200,20024965.6,11980947.2,12647327.8,-0.000434221685
G,25,1200,18378936.6,-12372312.8,14106068.9,0.000489044939
G,26,1200,647868.567,-23225764.6,-12674540.1,0.000188603214
G,27,1200,-14160293.5,-12960599.8,-18813902.1,-5.34378479e-06
G,28,1200,-2068538.48,-22234391.9,14362909.5,-0.00013619976
G,29,1200,24310926.3,-4824026.53,-9736256.83,-0.000606654964
G,30,1216,-3733709.64,19392561.1,-17505420.1,-0.000430592584
G,31,1200,-8791809.27,-24156714.3,5560715.92,-0.000227793318
G,32,1200,7720067.13,-14670931,20908095,-0.000612403103
G,1,1500,-17150064.3,-3861451.28,19681741.5,0.000170148616
G,2,1500,-20056362.4,-10173839.6,14824280.8,-0.000483039198
G,3,1500,-16622036.2,1913372.69,20454816.1,0.000202821881
G,4,1500,-26460080.1,-1941544.97,2346370.87,0.000295452401
G,5,1500,11047429.6,11136253.7,-21591799.1,-0.000162360299
G,6,1500,3403141.16,22778861.1,13198036.5,0.000401058238
G,7,1500,-12255474.3,9059802.9,-21243115.1,-6.55733212e-05
G,8,1500,-23661443.5,-6391638.99,-10849478.6,-0.000167774888
G,9,1500,-23239702.3,8181507.02,-10078993.6,9.72739734e-05
G,10,1516,10080373.1,-24076863.4,4063145.22,1.01267376e-06
G,11,1500,11529856,23883959.4,1881751,-0.000580902706
G,12,1516,16852261.2,-208388.966,20225246.1,-0.000479455699
G,13,1500,16245538.9,13326594.9,-16581342.2,0.000626939308
G,14,1500,-13191260.4,22932291.7,181040.005,0.00032974538
G,15,1516,23962650.9,4329157.76,-11336885.6,0.000129270927
G,16,1516,-5650868.16,-16709738,-20050737.7,-0.000359267057
G,17,1516,-12870118.8,13016492.4,19723845.1,0.000716517254
G,18,1500,11113241.1,-10287777.7,-21788407.5,-0.000558890262
G,19,1500,-2305846.33,14774146.7,21752720.2,0.000442823749
G,20,1500,3444210.84,22030548.6,-14490955.4,0.000386930363
G,21,1500,-20163004,-15024945.1,10439610.9,0.000134399336
G,22,1500,-8820092.91,23861489.8,8563434.27,2.87755012e-05
G,23,1500,16162626.7,-19183730.6,-8411948.93,0.000159449989
G,24,1500,20242193.8,12421636.4,11890602.6,-0.000434223563
G,25,1500,18175530.3,-11831423.4,14807774.3,0.000489044147
G,26,1500,934349.714,-23608357.2,-11907043,0.000188601618
G,27,1500,-13457257.1,-13005391.6,-19287314.9,-5.34359538e-06
G,28,1500,-1713647.87,-21794741,15065160,-0.000136203682
G,29,1500,24657008.9,-4738219.71,-8867725.89,-0.000606654468
G,30,1516,-4140571.09,18831386.3,-18023304.8,-0.000430591724
G,31,1500,-8588071.91,-23995771.4,6478862.84,-0.000227794348
G,32,1500,8499048.01,-14659258.8,20602979.6,-0.000612403234
G,1,1800,-17517065.5,-4524892.28,19229381.2,0.000170148457
G,2,1800,-20328969.1,-10622187.1,14103800.5,-0.000483036048
G,3,1800,-16268283.2,1201476.31,20791799.7,0.000202828534
G,4,1800,-26353617.3,-2018389.65,3290890.23,0.000295455481
G,5,1800,10687060.2,11857669.5,-21383753.2,-0.000162360229
G,6,1800,3096910.49,22363621.8,13968346.2,0.000401053655
G,7,1800,-12711306.5,8346072.04,-21281030.4,-6.55775859e-05
G,8,1800,-23246588.5,-6486202.48,-11654488.9,-0.000167774526
G,9,1800,-23607387.2,8126356.39,-9227919.82,9.72780102e-05
G,10,1816,10203826,-24158105.3,3102894.42,1.01234765e-06
G,11,1800,11418627.7,23844525.2,2831416.85,-0.000580906387
G,12,1816,16455403.7,482805.135,20542354.6,-0.000479457717
G,13,1800,15616152.5,13301684,-17195623.6,0.00062694114
G,14,1800,-13275490.9,22870685.2,-765250.568,0.000329747984
G,15,1816,23560823.3,4488296.13,-12118232.4,0.000129273264
G,16,1816,-5214265.22,-17306806.2,-19638285.6,-0.000359264018
G,17,1816,-13582422.3,12966651.4,19268189.9,0.00071651817
G,18,1800,11549245.1,-9578715.02,-21889980.7,-0.000558892804
G,19,1800,-3143701.97,14703984.3,21685133.8,0.000442824715
G,20,1800,3212583.71,22523372.8,-13776713.1,0.000386930083
G,21,1800,-20336711.8,-15334581.1,9607042.67,0.000134401367
G,22,1800,-9036217.33,24066275.6,7683340.71,2.87746876e-05
G,23,1800,16072047.1,-18849760.4,-9297228.86,0.000159452056
G,24,1800,20449041.7,12835207.7,11111109.2,-0.000434225376
G,25,1800,17969072.5,-11263791.5,15480146.2,0.000489043338
G,26,1800,1203213.48,-23968668.6,-11116481.7,0.000188599987
G,27,1800,-12738042.6,-13063491.4,-19725083.7,-5.34342175e-06
G,28,1800,-1336718.28,-21339756.9,15738534,-0.000136207607
G,29,1800,24971625.5,-4660133.13,-7982345.05,-0.000606653976
G,30,1816,-4566100.95,18260696.1,-18506026,-0.000430590851
G,31,1800,-8363878.87,-23808334,7384227.43,-0.000227795395
G,32,1800,9266259.97,-14660733.6,20258934.3,-0.000612403391
G,1,2100,-17886845.2,-5165559.89,18739544.8,0.000170148349
G,2,2100,-20592994.2,-11044356.3,13357402.8,-0.000483032934
G,3,2100,-15922227,472508.456,21088377.7,0.000202835191
G,4,2100,-26213144.7,-2097770.51,4229161.1,0.000295458561
G,5,2100,10343173.3,12577786.3,-21135343.4,-0.000162360172
G,6,2100,2767654.16,21930116.2,14711877.5,0.000401049086
G,7,2100,-13178812.4,7639808.04,-21276288.5,-6.55818066e-05
G,8,2100,-22803890,-6590545.84,-12437780.3,-0.000167774175
G,9,2100,-23943789.1,8075040.67,-8359290.64,9.72820393e-05
G,10,2116,10309394.7,-24208853.6,2136598.52,1.01198897e-06
G,11,2100,11288713.3,23776266.6,3775678.42,-0.000580910065
G,12,2116,16064676.2,1190513.23,20819074.6,-0.000479459742
G,13,2100,14964149.3,13286295.5,-17777742,0.000626942973
G,14,2100,-13343704.2,22779043,-1710058.05,0.000329750586
G,15,2116,23133937.8,4659416.68,-12877175.5,0.000129275643
G,16,2116,-4796324.55,-17898204.3,-19188785.9,-0.000359261037
G,17,2116,-14278104.2,12929940.9,18777047.4,0.00071651907
G,18,2100,11999520.8,-8875247.53,-21949549.4,-0.00055889533
G,19,2100,-3979668.78,14648780.5,21575219.5,0.000442825649
G,20,2100,2997444.85,22993807.7,-13036203.7,0.000386929819
G,21,2100,-20496936.3,-15616975.9,8757388.25,0.00013440338
G,22,2100,-9231449.05,24246875.3,6788975.7,2.87738301e-05
G,23,2100,15973336.3,-18484159.8,-10164501.4,0.000159454127
G,24,2100,20644101.3,13221600.5,10310382,-0.000434227122
G,25,2100,17761011.8,-10670158.3,16121839.5,0.000489042515
G,26,2100,1455069.46,-24305366.7,-10304365.1,0.000188598321
G,27,2100,-12004218.4,-13135481.2,-20126381.3,-5.34326606e-06
G,28,2100,-937656.107,-20871058.1,16381738.9,-0.000136211534
G,29,2100,25254014.9,-4588483.43,-7081795.3,-0.000606653486
G,30,2116,-5010056,17682155.9,-18952655.5,-0.000430589965
G,31,2100,-8118424.04,-23595574.1,8275017.02,-0.000227796456
G,32,2100,10020043.4,-14674779.2,19876577.9,-0.000612403575
G,1,2400,-18257893,-5782438.62,18213241.4,0.000170148291
G,2,2400,-20846886.2,-11440159.8,12586431.4,-0.000483029858
G,3,2400,-15585094.8,-272099.298,21343979.5,0.000202841853
G,4,2400,-26039002.9,-2181055.61,5159401.87,0.000295461641
G,5,2400,10016150,13294849.7,-20847021.6,-0.00016236013
G,6,2400,2415084.94,21479999.6,15427216.8,0.00040104453
G,7,2400,-13656952.4,6942597.14,-21228955.9,-6.55859804e-05
G,8,2400,-22334399.2,-6705716.24,-13197886.3,-0.000167773834
G,9,2400,-24248278.6,8026246.45,-7474754.63,9.72860602e-05
G,10,2416,10398258.3,-24228232,1166136.11,1.01159887e-06
G,11,2400,11139059.5,23680125.8,4712734.02,-0.000580913741
G,12,2416,15681348,1913386.22,21054855.6,-0.000479461771
G,13,2400,14290876,13281412.1,-18326609.8,0.000626944806
G,14,2400,-13397125.5,22656821.9,-2651551.48,0.000329753186
G,15,2416,22683176.2,4843366.46,-13612341.5,0.000129278062
G,16,2416,-4397333.27,-18482218.1,-18703023.6,-0.000359258113
G,17,2416,-14955643.4,12905637.5,18251303.5,0.000716519952
G,18,2400,12463150.7,-8179001.36,-21967020.4,-0.000558897839
G,19,2400,-4811854.96,14608466.8,21423153.5,0.000442826553
G,20,2400,2798094.62,23440495.5,-12270850.4,0.00038692957
G,21,2400,-20642258.4,-15872365.1,7892148.55,0.000134405369
G,22,2400,-9406580.2,24402081.4,5881983.31,2.87729266e-05
G,23,2400,15868022.5,-18087145.2,-11012089.8,0.000159456204
G,24,2400,20825982.1,13580857.1,9489989.82,-0.000434228803
G,25,2400,17552767.4,-10051369.2,16731570.6,0.00048904168
G,26,2400,1690608.01,-24617182.3,-9472247.46,0.000188596622
G,27,2400,-11257395.9,-13221852.6,-20490444.5,-5.34313044e-06
G,28,2400,-516470.958,-20390284.9,16993540.1,-0.000136215463
G,29,2400,25503517.6,-4521946.86,-6167786.59,-0.000606652999
G,30,2416,-5472094.05,17097430.1,-19362337.6,-0.000430589066
G,31,2400,-7850987.38,-23358737.9,9149467.08,-0.000227797529
G,32,2400,10758782.2,-14700729.3,19456601.6,-0.000612403788
G,1,2700,-18628657.6,-6374618.85,17651549.1,0.000170148286
G,2,2700,-21089097,-11809510.4,11792276.4,-0.000483026824
G,3,2700,-15258036.6,-1030840.89,21558115.4,0.00020284852
G,4,2700,-25831638.9,-2269590.15,6079846.07,0.000295464719
G,5,2700,9706270.53,14007093.3,-20519314.7,-0.000162360104
G,6,2700,2039021.72,21014960.6,16113005.8,0.000401039989
G,7,2700,-14144607.8,6255961.98,-21139188.1,-6.55901044e-05
G,8,2700,-21839247.2,-6832697.37,-13933381.1,-0.000167773507
G,9,2700,-24520329.3,7978631.3,-6575991.3,9.72900727e-05
G,10,2716,10471657.1,-24215464.5,193397.588,1.01117854e-06
G,11,2700,10968684.3,23557129.1,5640795.99,-0.000580917414
G,12,2716,15306618.7,2649998.17,21249229.6,-0.000479463804
G,13,2700,13597748.9,13287940.1,-18841200.1,0.000626946638
G,14,2700,-13437023.6,22503579.3,-3587906.25,0.000329755786
G,15,2716,22209783.4,5040922.05,-14322403.1,0.000129280519
G,16,2716,-4017479.1,-19057128.8,-18181854.8,-0.000359255247
G,17,2716,-15613573.3,12892933.8,17691906.7,0.000716520813
G,18,2700,12939129.2,-7491548.9,-21942381.2,-0.000558900331
G,19,2700,-5638376.93,14582871.1,21229196.5,0.000442827429
G,20,2700,2613752.49,23862144.7,-11482122.4,0.000386929336
G,21,2700,-20771285.3,-16101076.7,7012852.38,0.00013440733
G,22,2700,-9562480.09,24530754.3,4964035.1,2.87719754e-05
G,23,2700,15757632,-17659045.9,-11838356.4,0.000159458286
G,24,2700,20993317.5,13913121.4,8651532.65,-0.000434230419
G,25,2700,17345722.1,-9408371,17308120.9,0.000489040836
G,26,2700,1910596.52,-24902914.4,-8621725.49,0.00018859489
G,27,2700,-10499224.4,-13323004.2,-20816575.9,-5.34301697e-06
G,28,2700,-73276.4592,-19899092.3,17572763.1,-0.000136219394
G,29,2700,25719579.3,-4459165.8,-5242054.63,-0.000606652517
G,30,2716,-5951774.69,16508175.5,-19734290.6,-0.000430588151
G,31,2700,-7560939.13,-23099140.6,10005845.1,-0.000227798612
G,32,2700,11480909.4,-14737830.4,18999768.2,-0.00061240403
G,1,3000,-18997554,-6941299.65,17055612.6,0.000170148334
G,2,3000,-21318089.1,-12152421.3,10976372.7,-0.000483023832
G,3,3000,-14942121.2,-1802141.57,21730377.6,0.000202855194
G,4,3000,-25591604.2,-2364690,6988745.58,0.000295467796
G,5,3000,9413713.56,14712745.6,-20152823.2,-0.000162360093
G,6,3000,1639391.03,20536714.4,16767944.1,0.000401035461
G,7,3000,-14640585.1,5581355.61,-21007228,-6.55941757e-05
G,8,3000,-21319640.9,-6972404.6,-14642882.9,-0.000167773194
G,9,3000,-24759519.2,7930830.26,-5664707.93,9.72940763e-05
G,10,3016,10530886.5,-24169879.8,-779718.699,1.01072925e-06
G,11,3000,10776682,23408382.4,6558094.03,-0.000580921085
G,12,3016,14941612.6,3398851.83,21401812.1,-0.000479465837
G,13,3000,12886248.9,13306705.5,-19320548.8,0.000626948468
G,14,3000,-13464704.9,22318975,-4517307.71,0.000329758385
G,15,3016,21715062.8,5252785.87,-15006080.3,0.000129283012
G,16,3016,-3656849.87,-19621219.3,-17626204.7,-0.000359252441
G,17,3016,-16250488,12890942.2,17099866.1,0.00071652165
G,18,3000,13426366,-6814402.7,-21875700.1,-0.000558902807
G,19,3000,-6457366.9,14571718.9,20993693.4,0.000442828278
G,20,3000,2443561.19,24257535.9,-10671531.5,0.000386929117
G,21,3000,-20882656.7,-16303529.3,6121054.4,0.000134409259
G,22,3000,-9700091.08,24631827.8,4036827.32,2.87709747e-05
G,23,3000,15643682.4,-17200303.9,-12641705.9,0.000159460375
G,24,3000,21144770.7,14218637,7796638.47,-0.000434231969
G,25,3000,17141215.9,-8742208.62,17850339,0.000489039984
G,26,3000,2115875.32,-25161435.5,-7754435.53,0.000188593126
G,27,3000,-9731384.38,-13439240.1,-21104144.9,-5.34292773e-06
G,28,3000,391709.418,-19399143.6,18118295.9,-0.000136223328
G,29,3000,25901752,-4398755.26,-4306357.72,-0.000606652039
G,30,3016,-6448560.67,15916034.1,-20067808.1,-0.000430587219
G,31,3000,-7247743.56,-22818159.7,10842454.5,-0.000227799703
G,32,3000,12184913.7,-14785245.2,18506911.1,-0.000612404301
G,1,3300,-19362970.2,-7481791.1,16426640.1,0.000170148435
G,2,3300,-21532341.7,-12469005.4,10140197.6,-0.000483020887
G,3,3300,-14638331.2,-2584363.97,21860440.7,0.000202861877
G,4,3300,-25319552.9,-2467635.2,7884373.91,0.000295470872
G,5,3300,9138555.98,15410037,-19748220.8,-0.000162360099
G,6,3300,1216228.08,20046994.9,17390791.4,0.000401030947
G,7,3300,-15143621.9,4920155.85,-20833405.8,-6.55981918e-05
G,8,3300,-20776858.3,-7125680.45,-15325055.7,-0.000167772897
G,9,3300,-24965532.7,7881462.39,-4742636.5,9.72980706e-05
G,10,3316,10577290,-24090914.8,-1751310.38,1.0102523e-06
G,11,3300,10562227.3,23235065.8,7462878.6,-0.000580924754
G,12,3316,14587374.3,4158384.44,21512302.8,-0.00047946787
G,13,3300,12157915.8,13338450.1,-19763755.5,0.000626950293
G,14,3300,-13481506.9,22102773.6,-5437954.89,0.000329760984
G,15,3316,21200370.7,5479582.79,-15662142.6,0.000129285538
G,16,3316,-3315433.55,-20172781.9,-17037066.9,-0.000359249695
G,17,3316,-16865046.8,12898698.7,16476250.7,0.000716522462
G,18,3300,13923691,-6149009.76,-21767125.9,-0.000558905265
G,19,3300,-7266980.25,14574634.1,20717072.6,0.000442829101
G,20,3300,2286591.25,24625526.4,-9840629.99,0.000386928912
G,21,3300,-20975050.4,-16480229.8,5218333.07,0.000134411152
G,22,3300,-9820424.11,24704313.3,3102078.2,2.8769923e-05
G,23,3300,15527675.2,-16711472,-13420588.4,0.000159462472
G,24,3300,21279040.7,14497745.1,6926959.91,-0.000434233456
G,25,3300,16940539.7,-8054021.13,18357143.7,0.000489039129
G,26,3300,2307353.22,-25391696.5,-6872050.17,0.000188591331
G,27,3300,-8955581.8,-13570767.5,-21352589.2,-5.34286472e-06
G,28,3300,878164.47,-18892102.5,18629090.8,-0.000136227263
G,29,3300,26049696.5,-4339309.58,-3362473.46,-0.000606651566
G,30,3316,-6961819.52,15322626.2,-20362260.8,-0.00043058627
G,31,3300,-6910962.3,-22517229.5,11657638,-0.000227800801
G,32,3300,12869345,-14842056.2,17978932.9,-0.000612404603
G,1,3600,-19723274.4,-7995516.11,15765900.7,0.00017014859
G,2,3600,-21730357.5,-12759474.5,9285268.72,-0.000483017989
G,3,3600,-14347559.1,-3375814.56,21948062.8,0.000202868568
G,4,3600,-25016238.9,-2579663.79,8765029.39,0.000295473945
G,5,3600,8880772.95,16097206.3,-19306253,-0.000162360123
G,6,3600,769677.334,19547547.8,17980369.6,0.000401026447
G,7,3600,-15652391.5,4273660.06,-20618136.8,-6.56021501e-05
G,8,3600,-20212243.9,-7293290.34,-15978612.1,-0.000167772617
G,9,3600,-25138161.3,7829137.43,-3811530.39,9.73020554e-05
G,10,-3600,10612253.5,-23978117.3,-2719475.16,1.00959478e-06
G,11,3600,10324580.4,23038428.5,8353424.16,-0.000580928421
G,12,-3600,14244864,4926974.27,21580486.6,-0.000479469836
G,13,-3584,11414342.1,13383827.9,-20169986.4,0.000626950077
G,14,3600,-13488791.5,21854845.9,-6348064.04,0.000329763585
G,15,-3600,20667111.6,5721856.8,-16289410.8,0.000129287788
G,16,-3600,-2993118.67,-20710124.5,-16415501.6,-0.000359247179
G,17,-3584,-17455979.1,12915167.6,15822187.5,0.000716523405
G,18,3600,14429858.8,-5496746.04,-21616887.5,-0.000558907707
G,19,-3584,-8065406.4,14591140.3,20399844.5,0.00044283063
G,20,-3584,2141845.08,24965054.9,-8991007,0.000386928219
G,21,-3584,-21047188.6,-16631770.2,4306289.75,0.000134412095
G,22,3600,-9924553.95,24747305.1,2161525.06,2.87688185e-05
G,23,3600,15411088.9,-16193212.6,-14173502.7,0.000159464576
G,24,3600,21394867.8,14750881.9,6044171.04,-0.00043423488
G,25,3600,16744929.6,-7345037.64,18827526.1,0.00048903827
G,26,-3584,2486002.62,-25592731.8,-5976276.01,0.000188588174
G,27,3600,-8173541.56,-13717695.4,-21561415.7,-5.34282993e-06
G,28,3600,1385662.84,-18379627.3,19104166.8,-0.0001362312
G,29,3600,26163183.5,-4279409.2,-2412195.45,-0.000606651098
G,30,-3600,-7490825.72,14729544.5,-20617097.1,-0.000430585076
G,31,3600,-6550257.28,-22197833.9,12449781.5,-0.000227801903
G,32,3600,13532820,-14907269.8,17416803.8,-0.000612404936
G,1,-3300,-20076822.5,-8482011.53,15074721.8,0.000170148982
G,2,-3300,-21910669,-13024137.2,8413141.96,-0.000483014866
G,3,-3300,-14070603.3,-4174751.75,21993085.2,0.000202874736
G,4,-3300,-24682513.3,-2701965.68,9629038.4,0.000295476949
G,5,-3300,8640238.31,16772508.2,-18827735.7,-0.000162360586
G,6,-3300,299992.569,19040123.3,18535565.3,0.000401021861
G,7,-3300,-16165509.4,3643080.3,-20361920.6,-6.56061101e-05
G,8,-3300,-19627203.1,-7475918.67,-16602315.4,-0.000167772299
G,9,-3300,-25277304.5,7772462.58,-2873161.26,9.73060887e-05
G,10,-3300,10637196.9,-23831149.1,-3682314.17,1.00906658e-06
G,11,-3300,10063090.1,22819783.4,9228032.52,-0.000580932498
G,12,-3300,13914954.2,5702945.62,21606233.6,-0.000479471862
G,13,-3284,10657168.9,13443402.2,-20538473.9,0.000626951889
G,14,-3300,-13487938.5,21575170.1,-7245872.2,0.000329765868
G,15,-3300,20116732.2,5980069.19,-16886758.7,0.000129290372
G,16,-3300,-2689695.27,-21231578,-15762634.9,-0.000359244555
G,17,-3284,-18022091.5,12939244.3,15138858.6,0.000716524159
G,18,-3300,14943553.4,-4858911.65,-21425293.1,-0.000558909871
G,19,-3284,-8850862.34,14620666.2,20042605.1,0.000442831407
G,20,-3284,2008265.07,25275144.9,-8124285.82,0.000386928007
G,21,-3284,-21097840,-16758829.3,3386541.25,0.000134413903
G,22,-3300,-10013614.2,24759984.5,1216921.28,2.87676239e-05
G,23,-3300,15295371.9,-15646295.2,-14898998.9,0.000159466426
G,24,-3300,21491039.6,14978575.1,5149964.31,-0.000434236278
G,25,-3300,16555560.6,-6616572.15,19260552.4,0.00048903761
G,26,-3284,2652855.18,-25763663.5,-5068846.31,0.000188586321
G,27,-3300,-7387000.89,-13880034.4,-21730202.1,-5.34236926e-06
G,28,-3300,1913675.92,-17863362.9,19542611.6,-0.000136234957
G,29,-3300,26242094,-4217627.52,-1457329.87,-0.000606650778
G,30,-3300,-8034763.17,14138346.7,-20831844.3,-0.000430584089
G,31,-3300,-6165392.94,-21861500.1,13217317.8,-0.000227803119
G,32,-3300,14174027.2,-14979821,16821560.3,-0.000612404888
G,1,-3000,-20421965.4,-8940929.67,14354484.7,0.000170149248
G,2,-3000,-22071844.9,-13263399.6,7525407.57,-0.000483012071
G,3,-3000,-13808166.1,-4979386.7,21995434,0.000202881447
G,4,-3000,-24319320.1,-2835676.82,10474758.3,0.000295480016
G,5,-3000,8416726.22,17434218.8,-18313554.8,-0.000162360647
G,6,-3000,-192463.438,18526468.6,19055331.8,0.000401017388
G,7,-3000,-16681539.2,3029539.24,-20065339.1,-6.56099458e-05
G,8,-3000,-19023197.7,-7674165.28,-17194982.1,-0.00016777206
G,9,-3000,-25382969.9,7710048.86,-1929315.26,9.73100535e-05
G,10,-3000,10653569,-23649787.6,-4637936.85,1.00851503e-06
G,11,-3000,9777198.09,22580500.6,10085035.9,-0.000580936163
G,12,-3000,13598425.1,6484577.55,21589499.8,-0.000479473882
G,13,-2984,9888077.29,13517642.8,-20868520.1,0.000626953693
G,14,-3000,-13480338.5,21263831.8,-8129640.94,0.000329768475
G,15,-3000,19550716,6254594.74,-17453114.7,0.000129292982
G,16,-3000,-2404856.08,-21735502.9,-15079656.2,-0.000359241991
G,17,-2984,-18562267.9,12969763.1,14427501.8,0.000716524881
G,18,-3000,15463394.5,-4236724.7,-21192729.7,-0.000558912279
G,19,-2984,-9621620.41,14662543.1,19646028.3,0.000442832162
G,20,-2984,1884734.45,25554910.3,-7242120.74,0.000386927809
G,21,-2984,-21125830.6,-16862162.5,2460725.92,0.000134415664
G,22,-3000,-10088791.8,24741623.3,270033.748,2.87664097e-05
G,23,-3000,15181936.2,-15071593,-15595682.2,0.000159468549
G,24,-3000,21566395.4,15181442,4246046.55,-0.000434237578
G,25,-3000,16373541.2,-5870020.18,19655365,0.000489036754
G,26,-2984,2808995.35,-25903705.4,-4151523.41,0.00018858444
G,27,-3000,-6597704.25,-14057695,-21858596.9,-5.34239645e-06
G,28,-3000,2461574.26,-17344934.8,19943582.9,-0.000136238897
G,29,-3000,26286420.4,-4152537.83,-499692.405,-0.000606650322
G,30,-3000,-8592728.47,13550549.7,-21006109.2,-0.00043058308
G,31,-3000,-5756239.04,-21509791.3,13958729.3,-0.000227804222
G,32,-3000,14791732.3,-15058577.9,16194303.8,-0.000612405283
G,1,-2700,-20757055.6,-9372037.58,13606623.6,0.000170149569
G,2,-2700,-22212496.7,-13477759.7,6623690.47,-0.000483009329
G,3,-2700,-13560849.1,-5787899.37,21955118.3,0.000202888169
G,4,-2700,-23927693.5,-2981873.49,11300580.6,0.000295483078
G,5,-2700,8209911.69,18080644.3,-17764663.6,-0.000162360728
G,6,-2700,-707219.913,18008320.3,19538690.6,0.000401012929
G,7,-2700,-17198998.7,2434065.55,-19729054.6,-6.56137169e-05
G,8,-2700,-18401739.9,-7888542.02,-17755483.6,-0.000167771842
G,9,-2700,-25455272.7,7640518.44,-981790.467,9.73140079e-05
G,10,-2700,10662838.9,-23433927.4,-5584464.4,1.00794165e-06
G,11,-2700,9466441.82,22322002.1,10922800.1,-0.000580939826
G,12,-2700,13295962.2,7270109.45,21530326.7,-0.000479475895
G,13,-2684,9108783.67,13606923.1,-21159496.6,0.000626955487
G,14,-2700,-13467387,20921025.2,-8997659.66,0.000329771084
G,15,-2700,18970578.1,6545720.65,-17987463,0.000129295615
G,16,-2700,-2138198.32,-22220296.6,-14367817,-0.000359239489
G,17,-2684,-19075477,13005500.3,13689407.1,0.00071652557
G,18,-2700,15987941.7,-3631319.01,-20919662,-0.00055891467
G,19,-2684,-10376001.4,14716011.5,19210869.1,0.000442832899
G,20,-2684,1770085.89,25803557.2,-6346193.91,0.000386927623
G,21,-2684,-21130045.3,-16942603.4,1530495.68,0.000134417372
G,22,-2700,-10151321.6,24691588.2,-677360.826,2.87651387e-05
G,23,-2700,15072150.2,-14470081.3,-16262214.1,0.000159470682
G,24,-2700,21619832.4,15360184.1,3334136.84,-0.000434238817
G,25,-2700,16199908.5,-5106850.86,20011185.2,0.000489035903
G,26,-2684,2955555.56,-26012166.5,-3226091.29,0.000188582533
G,27,-2700,-5807394.9,-14250488.7,-21946321.1,-5.34245748e-06
G,28,-2700,3028628.93,-16825941.9,20306310.4,-0.000136242839
G,29,-2700,26296265.6,-4082720.13,458895.49,-0.000606649872
G,30,-2700,-9163734,12967623.3,-21139579.3,-0.000430582051
G,31,-2700,-5322770.84,-21144300.1,14672552.1,-0.000227805322
G,32,-2700,15384782.6,-15142346.7,15536197.9,-0.000612405711
G,1,-2400,-21080455,-9775217.5,12832620.8,0.000170149946
G,2,-2400,-22331284.4,-13667807.3,5709645.62,-0.000483006644
G,3,-2400,-13329152.2,-6598439.79,21872231.3,0.000202894904
G,4,-2400,-23508753.1,-3141567.01,12104934.1,0.000295486136
G,5,-2400,8019373.03,18710126.4,-17182081.8,-0.00016236083
G,6,-2400,-1243699.27,17487398,19984733.5,0.000401008483
G,7,-2400,-17716366.4,1857591.07,-19353808.1,-6.56174213e-05
G,8,-2400,-17764386.2,-8119470.06,-18282748.8,-0.000167771648
G,9,-2400,-25494435.3,7562510.92,-32392.9074,9.73179515e-05
G,10,-2400,10666489.2,-23183581.7,-6520033.87,1.00734804e-06
G,11,-2400,9130457.28,22045754.8,11739727.8,-0.000580943489
G,12,-2400,13008153.3,8057748.36,21428841.4,-0.000479477898
G,13,-2384,8321032.9,13711519.2,-21410846.2,0.000626957269
G,14,-2400,-13450476.6,20547051.9,-9848249.02,0.000329773699
G,15,-2400,18377858.4,6853644.54,-18488845.7,0.000129298268
G,16,-2400,-1889225.85,-22684399.7,-13628428.8,-0.000359237048
G,17,-2384,-19560774.7,13045180.2,12925915.3,0.000716526222
G,18,-2400,16515701.3,-3043738.6,-20606631.5,-0.000558917045
G,19,-2384,-11112384.9,14780223.8,18737961.1,0.000442833618
G,20,-2384,1663106.61,26020388.1,-5438212.19,0.00038692745
G,21,-2384,-21109433.3,-17001059,597515.154,0.000134419023
G,22,-2400,-10202480.9,24609343.5,-1623478.6,2.87638098e-05
G,23,-2400,14967332.6,-13842832.6,-16897316.1,0.000159472825
G,24,-2400,21650309.8,15515584.2,2415962.67,-0.000434239998
G,25,-2400,16035623.5,-4328602.83,20327314.5,0.00048903506
G,26,-2384,3093710.2,-26088454.7,-2294352.88,0.000188580602
G,27,-2400,-5017809.67,-14458127.5,-21993168.9,-5.34255411e-06
G,28,-2400,3614014.17,-16307950,20630097.1,-0.000136246782
G,29,-2400,26271843.1,-4006768.07,1416609.8,-0.00060664943
G,30,-2400,-9746711.73,12390984.5,-21232022.2,-0.000430580998
G,31,-2400,-4865070.99,-20766640.6,15357378.5,-0.000227806418
G,32,-2400,15952111.5,-15229877.6,14848467.3,-0.000612406171
G,1,-2100,-21390542.2,-10150466,12034004.2,0.000170150378
G,2,-2100,-22426923,-13834220.6,4784955.95,-0.000483004016
G,3,-2100,-13113471.2,-7409136.82,21746949.7,0.000202901651
