tk,Œ¿–«±‡∫≈,X,Y,Z,÷”≤Ó
840,PG23,17903.817192,10367.004214,-16741.304109,159.549311
840,PG24,8607.551777,15117.862986,-20576.545690,-434.263118
840,PG25,16669.438815,18286.999732,9666.382254,489.057124
840,PG26,9936.107388,-13345.324408,20486.640792,188.537079
840,PG27,11991.284648,-23049.532902,-4517.602943,-5.391636
840,PG28,23708.353725,-6024.827425,10318.975489,-136.379666
840,PG29,13304.575201,7166.348855,21798.427840,-606.653886
840,PG30,-26131.459859,1550.845805,-5147.725290,-430.516651
840,PG31,17181.114054,-10512.512856,17303.081288,-227.815529
840,PG32,19366.850330,-11986.123802,-13287.291659,-612.440609
845,PG01,-17664.381569,-12142.542607,-16245.710852,170.199910
845,PG02,-10093.970341,-13584.628445,-20043.141961,-482.994933
845,PG03,-11984.836954,-23773.650802,295.896545,203.139580
845,PG04,-4251.489954,-17401.885715,19579.247436,295.572952
845,PG05,4199.209946,23499.761374,11371.242144,-162.397469
845,PG06,-22727.506618,6427.827201,12325.933597,400.869780
845,PG07,-25324.800841,-6316.719248,6618.591921,-65.685104
845,PG08,2070.094523,-22286.932988,-14056.108167,-167.802131
845,PG09,-14573.404479,-5220.759164,21506.524882,97.441352
845,PG10,15201.587898,-1727.235399,-21546.285562,1.010936
845,PG11,-12666.820105,12374.448011,19805.988894,-581.076266
845,PG12,9953.727207,24664.047834,-352.522946,-479.520117
845,PG13,-12114.157398,22103.825417,-8205.361195,626.976163
845,PG14,-17115.635119,-2233.772341,-20211.455187,329.867830
845,PG15,877.461770,22709.588920,-14065.293777,129.337527
845,PG16,3222.598409,-20985.616397,15332.387008,-359.195576
845,PG17,-19535.041065,7886.567359,-15843.908448,716.481437
845,PG18,25660.183711,5358.999673,4867.049577,-558.998213
845,PG19,-20104.886533,14611.064746,-9024.193063,442.863183
845,PG20,-5460.605693,16645.151708,20071.351567,386.911500
845,PG21,-4857.105036,-14663.899618,-21224.576928,134.361938
845,PG22,-13603.481907,6375.758174,-21483.883097,28.661608
845,PG23,18153.842982,10939.782749,-16101.639888,159.551755
845,PG24,7846.502652,15158.548828,-20842.251718,-434.264950
845,PG25,16761.013689,18649.102094,8816.659154,489.057459
845,PG26,10367.245538,-12670.073581,20710.018592,188.535838
845,PG27,12147.637756,-23120.228595,-3571.204601,-5.392625
845,PG28,24083.051956,-5935.022783,9469.961262,-136.383558
845,PG29,12788.964476,7822.262402,21878.211579,-606.653515
845,PG30,-26306.373061,1437.829717,-4240.104681,-430.515146
845,PG31,17829.773145,-10400.303365,16723.820897,-227.815596
845,PG32,19131.220981,-11502.806781,-14030.179831,-612.441190
850,PG01,-17057.757468,-12127.583138,-16896.243798,170.200380
850,PG02,-9294.356001,-13637.632792,-20375.364461,-482.993329
850,PG03,-11929.921211,-23799.490424,-668.563477,203.146755
850,PG04,-3797.182238,-17984.306235,19137.092364,295.575749
850,PG05,3913.072815,23136.691744,12179.636040,-162.397462
850,PG06,-23172.049182,6354.563459,11507.531655,400.865218
850,PG07,-25074.529984,-6379.258617,7504.565556,-65.687856
850,PG08,2406.527122,-22693.838791,-13314.618364,-167.802546
850,PG09,-14148.008117,-5930.178584,21604.383196,97.445153
850,PG10,15569.684046,-985.285981,-21340.516193,1.011171
850,PG11,-13404.562193,12265.657158,19381.695471,-581.080051
850,PG12,9870.935331,24676.397403,-1304.410343,-479.521116
850,PG13,-12359.259151,22273.348400,-7303.658557,626.977124
850,PG14,-17415.877273,-2938.193842,-19867.931693,329.870821
850,PG15,593.258599,23132.519485,-13341.048595,129.338612
850,PG16,3519.959415,-20436.568311,15994.064000,-359.193114
850,PG17,-19198.178776,7343.222084,-16482.348172,716.481088
850,PG18,25454.983710,5409.830477,5796.519852,-559.000665
850,PG19,-19940.396514,14286.932465,-9895.036139,442.864614
850,PG20,-5947.551841,16052.300367,20409.233881,386.911123
850,PG21,-4015.373063,-14696.908670,-21345.031224,134.361425
850,PG22,-13918.061220,5586.881924,-21493.171589,28.659687
850,PG23,18402.510283,11486.076132,-15431.347616,159.554204
850,PG24,7076.877089,15212.170077,-21069.720557,-434.266780
850,PG25,16843.762486,18980.683451,7950.090049,489.057784
850,PG26,10812.670793,-11995.364064,20893.020839,188.534523
850,PG27,12283.525393,-23163.096844,-2617.811825,-5.393585
850,PG28,24426.881414,-5852.402506,8602.793071,-136.387430
850,PG29,12283.830095,8489.214217,21915.932178,-606.653266
850,PG30,-26449.042212,1329.735494,-3324.477672,-430.513651
850,PG31,18457.478115,-10301.099127,16112.562973,-227.815649
850,PG32,18889.053794,-10992.027326,-14745.607703,-612.441736
855,PG01,-16427.430974,-12123.138363,-17515.633590,170.200850
855,PG02,-8483.337422,-13705.270511,-20667.047521,-482.991602
855,PG03,-11858.502046,-23794.271384,-1631.753786,203.153905
855,PG04,-3362.746185,-18560.249833,18658.194652,295.578581
855,PG05,3604.867828,22752.782360,12964.384895,-162.397953
855,PG06,-23586.708373,6291.083712,10667.296353,400.860688
855,PG07,-24793.047999,-6444.779462,8376.768378,-65.690168
855,PG08,2722.040599,-23081.730204,-12547.231955,-167.803258
855,PG09,-13733.362819,-6649.382076,21660.587367,97.448988
855,PG10,15947.143143,-258.207614,-21093.311355,1.011415
855,PG11,-14127.522360,12171.232043,18920.324361,-581.083821
855,PG12,9773.926851,24657.500307,-2253.813895,-479.522328
855,PG13,-12579.511031,22420.767651,-6387.873706,626.977996
855,PG14,-17721.644268,-3625.152348,-19486.473194,329.873829
855,PG15,326.283469,23535.032602,-12591.688744,129.339937
855,PG16,3836.386660,-19869.915910,16623.798548,-359.190584
855,PG17,-18857.188818,6774.157415,-17088.459298,716.481099
855,PG18,25216.045255,5462.726275,6715.016439,-559.003152
855,PG19,-19761.598027,13934.429794,-10746.696888,442.866748
855,PG20,-6452.024981,15458.362751,20708.387527,386.910640
855,PG21,-3169.345335,-14744.652031,-21423.037201,134.361326
855,PG22,-14245.969936,4803.606084,-21459.637800,28.657890
855,PG23,18648.306020,12005.208407,-14731.714621,159.556676
855,PG24,6300.281642,15278.975700,-21258.509297,-434.268598
855,PG25,16916.280456,19281.741564,7068.353990,489.058107
855,PG26,11271.687222,-11322.818802,21035.326468,188.533292
855,PG27,12399.954825,-23177.142019,-1659.285433,-5.394549
855,PG28,24739.063265,-5775.718267,7719.134262,-136.391314
855,PG29,11790.346017,9165.752441,21911.505124,-606.652979
855,PG30,-26559.109910,1225.298289,-2402.577104,-430.512125
855,PG31,19062.824735,-10214.121833,15470.519284,-227.815550
855,PG32,18641.889426,-10454.283502,-15432.168562,-612.442299
860,PG01,-15774.751359,-12130.226973,-18102.745680,170.201272
860,PG02,-7662.765587,-13787.862645,-20917.557566,-482.989721
860,PG03,-11769.351764,-23758.775855,-2591.846334,203.161045
860,PG04,-2948.484617,-19127.997369,18143.460893,295.581377
860,PG05,3274.164152,22349.551298,13723.954615,-162.398252
860,PG06,-23970.489996,6236.147271,9806.819679,400.856146
860,PG07,-24480.957093,-6514.561600,9233.620749,-65.693260
860,PG08,3017.032195,-23449.085548,-11755.416430,-167.804351
860,PG09,-13330.459521,-7376.832833,21675.021784,97.452792
860,PG10,16332.763624,452.551993,-20805.194813,1.011609
860,PG11,-14834.042380,12090.621031,18422.752045,-581.087587
860,PG12,9661.509996,24608.085439,-3198.930596,-479.523427
860,PG13,-12775.566228,22544.753795,-5459.760236,626.979268
860,PG14,-18031.725226,-4293.453163,-19067.826648,329.876805
860,PG15,75.986147,23915.737389,-11818.580009,129.340780
860,PG16,4172.133326,-19287.362579,17220.335561,-359.188021
860,PG17,-18513.634963,6180.051882,-17661.005492,716.480408
860,PG18,24943.823424,5519.077882,7620.799505,-559.005620
860,PG19,-19570.038776,13553.510241,-11577.548320,442.867744
860,PG20,-6973.318057,14864.923533,20968.231881,386.910190
860,PG21,-2320.925546,-14807.118381,-21458.315440,134.360666
860,PG22,-14586.407108,4027.674902,-21383.316422,28.655889
860,PG23,18889.693858,12496.609531,-14004.082547,159.559115
860,PG24,5518.342198,15359.123681,-21408.242454,-434.270417
860,PG25,16977.179820,19552.380388,6173.153696,489.058422
860,PG26,11743.510951,-10654.023569,21136.695522,188.532078
860,PG27,12498.004222,-23161.458763,-697.501301,-5.395519
860,PG28,25018.919908,-5703.681347,6820.679631,-136.395211
860,PG29,11309.605162,9850.361168,21864.927264,-606.652934
860,PG30,-26636.319365,1123.234349,-1476.145353,-430.510607
860,PG31,19644.479540,-10138.515141,14798.956922,-227.815908
860,PG32,18391.253560,-9890.181696,-16088.512905,-612.442860
865,PG01,-15101.138701,-12149.789761,-18656.503143,170.201754
865,PG02,-6834.523097,-13885.627601,-21126.344791,-482.987970
865,PG03,-11661.303628,-23693.880656,-3547.020953,203.168194
865,PG04,-2554.596659,-19685.829943,17593.867380,295.584216
865,PG05,2920.632033,21928.563394,14456.859475,-162.398675
865,PG06,-24322.498207,6188.459793,8927.732070,400.851619
865,PG07,-24138.950943,-6589.850066,10073.574068,-65.695944
865,PG08,3291.993753,-23794.432660,-10940.690671,-167.804904
865,PG09,-12940.204322,-8110.940288,21647.651911,97.456646
865,PG10,16725.272717,1145.626114,-20476.769479,1.011859
865,PG11,-15522.513244,12023.181200,17889.924524,-581.091417
865,PG12,9532.548161,24528.975280,-4137.969638,-479.524649
865,PG13,-12948.169378,22644.042165,-4521.099191,626.980248
865,PG14,-18344.852963,-4941.983726,-18612.808961,329.879791
865,PG15,-158.264960,24273.295175,-11023.137634,129.342106
865,PG16,4527.348728,-18690.647691,17782.489301,-359.185570
865,PG17,-18169.056317,5561.692903,-18198.814684,716.479953
865,PG18,24638.879745,5580.248749,8512.152722,-559.008078
865,PG19,-19367.284659,13144.235753,-12386.007949,442.869508
865,PG20,-7510.630658,14273.533962,21188.259916,386.910029
865,PG21,-1472.028373,-14884.191861,-21450.673935,134.360457
865,PG22,-14938.478760,3260.787375,-21264.330980,28.654191
865,PG23,19125.121013,12959.816932,-13249.844774,159.561575
865,PG24,4732.698134,15452.680041,-21518.612774,-434.272231
865,PG25,17025.096178,19792.808659,5266.212201,489.058773
865,PG26,12227.273186,-9990.520709,21196.969347,188.530859
865,PG27,12578.817244,-23115.236667,265.653543,-5.396481
865,PG28,25265.877564,-5634.968973,5909.152151,-136.399061
865,PG29,10842.615122,10541.466303,21776.276904,-606.652453
865,PG30,-26680.515264,1022.247270,-546.931158,-430.509107
865,PG31,20201.184751,-10073.349148,14099.195600,-227.815730
865,PG32,18138.649896,-9300.434802,-16713.351295,-612.443405
870,PG01,-14408.078670,-12182.685354,-19175.888403,170.202219
870,PG02,-6000.516526,-13998.679601,-21292.944797,-482.986235
870,PG03,-11533.257498,-23600.553080,-4495.468710,203.175329
870,PG04,-2181.177560,-20232.035986,17010.458308,295.587026
870,PG05,2544.045188,21491.423487,15161.665212,-162.399351
870,PG06,-24641.938994,6146.679506,8031.699418,400.847078
870,PG07,-23767.811960,-6671.849469,10895.113070,-65.698638
870,PG08,3547.508868,-24116.355426,-10104.622031,-167.805046
870,PG09,-12563.414915,-8850.066265,21578.524404,97.460460
870,PG10,17123.331985,1819.733977,-20108.715862,1.012115
870,PG11,-16191.381416,11968.181546,17322.855561,-581.095196
870,PG12,9385.965404,24421.081913,-5069.155696,-479.525791
870,PG13,-13098.152717,22717.438796,-3573.695630,626.981070
870,PG14,-18659.709453,-5569.717454,-18122.305319,329.882771
870,PG15,-377.179627,24606.425207,-10206.824117,129.343162
870,PG16,4902.076860,-18081.539070,18309.146000,-359.183126
870,PG17,-17824.960340,4919.974457,-18700.781909,716.479750
870,PG18,24301.880112,5647.568412,9387.386417,-559.010562
870,PG19,-19154.912545,12706.776960,-13170.540747,442.870890
870,PG20,-8063.071676,13685.705704,21368.039244,386.909644
870,PG21,-624.571696,-14975.651917,-21400.009504,134.360135
870,PG22,-15301.201533,2504.590303,-21102.893793,28.652368
870,PG23,19353.025126,13394.476616,-12470.443753,159.564021
870,PG24,3944.996417,15559.618222,-21589.381961,-434.274057
870,PG25,17058.694793,20003.338047,4349.269511,489.059089
870,PG26,12722.023621,-9333.803107,21216.070613,188.529627
870,PG27,12643.597309,-23037.764539,1228.284879,-5.397451
870,PG28,25479.468439,-5568.230811,4986.299655,-136.402970
870,PG29,10390.294263,11237.441680,21645.713741,-606.652504
870,PG30,-26691.644244,921.034292,383.313536,-430.507641
870,PG31,20731.762869,-10017.625172,13372.604889,-227.815599
870,PG32,17885.553266,-8685.859941,-17305.457090,-612.444016
875,PG01,-13697.117070,-12229.686287,-19659.944869,170.202699
875,PG02,-5162.668639,-14127.027657,-21416.980010,-482.984418
875,PG03,-11384.185183,-23479.846366,-5435.395222,203.182502
875,PG04,-1828.218982,-20764.918338,16394.343848,295.589839
875,PG05,2144.282719,21039.769495,15836.992011,-162.399825
875,PG06,-24928.123248,6109.423636,7120.420011,400.842528
875,PG07,-23368.408237,-6761.718532,11696.758055,-65.701337
875,PG08,3784.249622,-24413.500099,-9248.823289,-167.806395
875,PG09,-12200.817428,-9592.531349,21467.767069,97.464287
875,PG10,17525.543148,2473.685337,-19701.790366,1.012383
875,PG11,-16839.154861,11924.806596,16722.624796,-581.098986
875,PG12,9220.751661,24285.402680,-5990.732148,-479.526844
875,PG13,-13226.431842,22763.826131,-2619.375111,626.982399
875,PG14,-18974.931506,-6175.717217,-17597.267383,329.885763
875,PG15,-581.542296,24913.910164,-9371.146895,129.344487
875,PG16,5296.255455,-17461.825334,18799.266288,-359.180716
875,PG17,-17482.816005,4255.894243,-19165.872020,716.479613
875,PG18,23933.592287,5722.326092,10244.840681,-559.013049
875,PG19,-18934.503041,12241.412951,-13929.661964,442.872661
875,PG20,-8629.662363,13102.904854,21507.213026,386.909106
875,PG21,219.531273,-15081.173662,-21306.308992,134.359960
875,PG22,-15673.506783,1760.671564,-20899.305705,28.650612
875,PG23,19571.841193,13800.343829,-11667.368256,159.566465
875,PG24,3156.885663,15679.818851,-21620.381309,-434.275868
875,PG25,17076.676738,20184.380896,3424.079257,489.059424
875,PG26,13226.734215,-8685.308409,21194.003158,188.528404
875,PG27,12693.601582,-22928.434264,2188.495315,-5.398415
875,PG28,25659.332442,-5502.095580,4053.891464,-136.406836
875,PG29,9953.468224,11936.615443,21473.478638,-606.652294
875,PG30,-26669.754944,818.292606,1312.836730,-430.506169
875,PG31,21235.120926,-9970.280821,12620.601380,-227.815798
875,PG32,17633.402887,-8047.375701,-17863.669025,-612.444597
880,PG01,-12969.854153,-12291.475428,-20107.778489,170.203148
880,PG02,-4322.910507,-14270.575043,-21498.160898,-482.982489
880,PG03,-11213.135476,-23332.894827,-6365.023932,203.189675
880,PG04,-1495.609749,-21282.801285,15746.698074,295.592617
880,PG05,1721.330577,20575.265353,16481.517380,-162.400291
880,PG06,-25180.469407,6075.275021,6195.621408,400.837988
880,PG07,-22941.690187,-6860.564839,12477.067048,-65.704055
880,PG08,4002.972895,-24684.581377,-8374.949474,-167.807329
880,PG09,-11853.043669,-10336.621451,21315.588650,97.468109
880,PG10,17930.454172,3106.384620,-19256.823442,1.012596
880,PG11,-17464.408831,11892.160388,16090.375726,-581.102777
880,PG12,9035.967678,24123.015517,-6900.964232,-479.527919
880,PG13,-13334.001107,22782.168434,-1659.980115,626.983330
880,PG14,-19289.116659,-6759.138421,-17038.711382,329.888720
880,PG15,-772.208209,25194.601467,-8517.655903,129.345634
880,PG16,5709.715543,-16833.308173,19251.887425,-359.178073
880,PG17,-17144.047120,3570.550361,-19593.122259,716.479197
880,PG18,23534.882987,5805.764463,11082.888430,-559.015514
880,PG19,-18707.633295,11748.530583,-14661.939832,442.874050
880,PG20,-9209.339778,12526.546154,21605.500745,386.908504
880,PG21,1058.379909,-15200.328761,-21169.650242,134.359545
880,PG22,-16054.245107,1030.553676,-20653.955582,28.648664
880,PG23,19780.008515,14177.283246,-10842.150552,159.568917
880,PG24,2370.010172,15813.069891,-21611.512257,-434.277682
880,PG25,17077.784872,20336.447569,2492.405373,489.059753
880,PG26,13740.303310,-8046.413519,21130.851663,188.527173
880,PG27,12730.134690,-22786.744206,3144.388341,-5.399371
880,PG28,25805.218459,-5435.177767,3113.714979,-136.410730
880,PG29,9532.866832,12637.276623,21259.893233,-606.651693
880,PG30,-26614.997660,712.725657,2239.889511,-430.504684
880,PG31,21710.254363,-9930.195311,11844.645792,-227.815943
880,PG32,17383.595800,-7385.998924,-18386.893650,-612.445158
885,PG01,-12227.938730,-12368.642769,-20518.559226,170.203621
885,PG02,-3483.173559,-14429.119299,-21536.286956,-482.980746
885,PG03,-11019.238879,-23160.908672,-7282.599339,203.196826
885,PG04,-1183.137038,-21784.037539,15068.756760,295.595425
885,PG05,1275.282533,20099.593847,17093.978915,-162.400810
885,PG06,-25398.505659,6042.788885,5259.057263,400.833457
885,PG07,-22488.686893,-6969.439806,13234.637893,-65.706555
885,PG08,4204.516299,-24928.388216,-7484.694579,-167.807179
885,PG09,-11520.628811,-11080.594533,21122.278459,97.471930
885,PG10,18336.565580,3716.834641,-18774.717606,1.012847
885,PG11,-18065.791367,11869.270823,15427.313560,-581.106588
885,PG12,8830.749624,23935.073989,-7798.142142,-479.529037
885,PG13,-13421.928656,22771.516870,-697.366399,626.984309
885,PG14,-19600.829229,-7319.231700,-16447.716084,329.891718
885,PG15,-950.099207,25447.424347,-7647.941006,129.346818
885,PG16,6142.181542,-16197.794589,19666.125333,-359.175497
885,PG17,-16810.025847,2865.137508,-19981.644677,716.478731
885,PG18,23106.714566,5899.073622,11899.938411,-559.017991
885,PG19,-18475.869862,11228.623323,-15365.998117,442.875616
885,PG20,-9800.960594,11957.987434,21662.698847,386.907980
885,PG21,1890.094101,-15332.586849,-20990.202837,134.359080
885,PG22,-16442.191280,315.687656,-20367.319589,28.647033
885,PG23,19975.977630,14525.268720,-9996.363520,159.571387
885,PG24,1586.003969,15959.067166,-21562.746846,-434.279505
885,PG25,17060.809614,20460.143398,1556.018792,489.060116
885,PG26,14261.560087,-7418.429395,21026.781153,188.525959
885,PG27,12754.542211,-22612.302160,4094.072423,-5.400338
885,PG28,25916.985171,-5366.084402,2167.572240,-136.414627
885,PG29,9129.121440,13337.681918,21005.359392,-606.651540
885,PG30,-26527.623598,603.049407,3162.729171,-430.503205
885,PG31,22156.250543,-9896.195026,11046.240037,-227.815902
885,PG32,17137.480515,-6702.841053,-18874.107617,-612.445703
890,PG01,-11473.062090,-12461.682602,-20891.522440,170.204109
890,PG02,-2645.381617,-14602.352750,-21531.247473,-482.978848
890,PG03,-10801.711968,-22965.168522,-8186.390178,203.203964
890,PG04,-890.488037,-22267.015112,14361.815059,295.598223
890,PG05,806.340671,19614.449375,17673.176934,-162.401224
890,PG06,-25581.871707,6010.499732,4312.504095,400.828879
890,PG07,-22010.502184,-7089.333893,13968.110279,-65.709212
890,PG08,4389.793715,-25143.789338,-6579.788157,-167.807875
890,PG09,-11204.009507,-11822.687477,20888.205838,97.475748
890,PG10,18742.336974,4304.139871,-18256.445325,1.013083
890,PG11,-18642.028509,11855.094357,14734.702955,-581.110388
890,PG12,8604.313379,23722.802037,-8680.584044,-479.530395
890,PG13,-13491.351119,22731.014236,266.600697,626.985202
890,PG14,-19908.606533,-7855.345192,-15825.420667,329.894680
890,PG15,-1116.199226,25671.382650,-6763.629331,129.347978
890,PG16,6593.271847,-15557.089135,20041.176412,-359.172990
890,PG17,-16482.066460,2140.942722,-20330.628394,716.478531
890,PG18,22650.141313,6003.385287,12694.438145,-559.020450
890,PG19,-18240.761665,10682.289641,-16040.518547,442.877335
890,PG20,-10403.305272,11398.524297,21678.681247,386.907722
890,PG21,2712.822162,-15477.317481,-20768.228591,134.358578
890,PG22,-16836.049576,-382.552786,-20039.960234,28.645175
890,PG23,20158.217220,14844.382566,-9131.617688,159.573783
890,PG24,806.484862,16117.415272,-21474.128085,-434.281353
890,PG25,17024.594516,20556.165278,616.694166,489.060441
890,PG26,14789.269318,-6802.596165,20882.036334,188.524719
890,PG27,12768.203969,-22404.827820,5035.665103,-5.401336
890,PG28,25994.601413,-5293.421866,1217.276458,-136.418546
890,PG29,8742.762721,14036.062627,20710.358494,-606.651493
890,PG30,-26407.983721,487.998534,4079.622304,-430.501726
890,PG31,22572.291864,-9867.059282,10226.924234,-227.815835
890,PG32,16896.350894,-5999.104048,-19324.359804,-612.446282
895,PG01,-10706.951766,-12570.991073,-21225.970191,170.204584
895,PG02,-1811.442945,-14789.863556,-21483.022065,-482.977079
895,PG03,-10559.861403,-22747.019664,-9074.692548,203.211121
895,PG04,-617.252032,-22730.164062,13627.225037,295.601041
895,PG05,314.815399,19121.530668,18217.976982,-162.402116
895,PG06,-25730.320073,5976.928345,3357.758007,400.824347
895,PG07,-21508.310440,-7221.172074,14676.167698,-65.711923
895,PG08,4559.790487,-25329.738411,-5661.991824,-167.808238
895,PG09,-10903.522456,-12561.123049,20613.819460,97.479563
895,PG10,19146.193722,4867.509245,-17703.046781,1.013303
895,PG11,-19191.929179,11848.521023,14013.865636,-581.114190
895,PG12,8355.958471,23487.488469,-9546.639021,-479.531604
895,PG13,-13543.468008,22659.899314,1230.049995,626.986414
895,PG14,-20210.965216,-8366.926407,-15173.022479,329.897651
895,PG15,-1271.549481,25865.563368,-5866.382462,129.348987
895,PG16,7062.499940,-14912.986207,20376.319158,-359.170364
895,PG17,-16161.419362,1399.340663,-20639.341694,716.478047
895,PG18,22166.305379,6119.767236,13464.876812,-559.022914
895,PG19,-18003.833074,10110.230953,-16684.243092,442.878821
895,PG20,-11015.082574,10849.385085,21653.399695,386.907329
895,PG21,3524.748651,-15633.792600,-20504.081779,134.358141
895,PG22,-17234.459453,-1062.876681,-19672.525188,28.643313
895,PG23,20325.220934,15134.814407,-8249.558215,159.576251
895,PG24,33.048550,16287.628875,-21345.770224,-434.283153
895,PG25,16968.041585,20625.297893,-323.793374,489.060775
895,PG26,15322.136406,-6200.078591,20696.940774,188.523480
895,PG27,12772.527142,-22164.154753,5967.297115,-5.402305
895,PG28,26038.146081,-5215.802718,264.648525,-136.422432
895,PG29,8374.218895,14730.631711,20375.450559,-606.651254
895,PG30,-26256.527210,366.332549,4988.847879,-430.500269
895,PG31,22957.658483,-9841.526277,9388.273689,-227.815987
895,PG32,16661.440307,-5276.075902,-19736.773278,-612.446860
900,PG01,-9931.365156,-12696.864149,-21521.272455,170.205061
900,PG02,-983.242351,-14991.137271,-21391.680965,-482.975406
900,PG03,-10293.087556,-22507.866060,-9945.832975,203.218268
900,PG04,-362.922937,-23171.963084,12866.393110,295.603838
900,PG05,-198.875039,18622.533502,18727.312203,-162.402608
900,PG06,-25843.716948,5940.588852,2396.631370,400.819784
900,PG07,-20983.352164,-7365.809575,15357.539344,-65.714801
900,PG08,4715.558272,-25485.278885,-4733.095660,-167.808018
900,PG09,-10619.403420,-13294.116941,20299.646469,97.483386
900,PG10,19546.533786,5406.258501,-17115.627520,1.013531
900,PG11,-19714.389730,11848.379749,13266.177896,-581.117985
900,PG12,8085.071664,23230.481220,-10394.689944,-479.532601
900,PG13,-13579.535817,22557.510819,2191.108257,626.987335
900,PG14,-20506.407686,-8853.523670,-14491.774711,329.900612
900,PG15,-1417.243377,26029.140853,-4957.893541,129.350237
900,PG16,7549.275989,-14267.262403,20670.915551,-359.167987
900,PG17,-15849.265394,641.788486,-20907.133937,716.477498
900,PG18,21656.432344,6249.218028,14209.788062,-559.025381
900,PG19,-17766.577152,9513.249136,-17295.976102,442.880467
900,PG20,-11634.934399,10311.726123,21586.883997,386.907057
900,PG21,4324.102096,-15801.189538,-20198.209110,134.357744
900,PG22,-17636.001562,-1724.080851,-19265.745880,28.641486
900,PG23,20475.514127,15396.859564,-7351.861824,159.578703
900,PG24,-732.737205,16469.134380,-21177.858923,-434.284992
900,PG25,16890.116357,20668.409623,-1263.671434,489.061121
900,PG26,15858.812681,-5611.961877,20471.895922,188.522252
900,PG27,12768.939249,-21890.231868,6887.116497,-5.403275
900,PG28,26047.807577,-5131.852479,-688.486483,-136.426303
900,PG29,8023.814430,15419.590953,20001.273217,-606.651138
900,PG30,-26073.799534,236.841797,5888.700277,-430.498783
900,PG31,23311.730632,-9818.299196,8531.895840,-227.815903
900,PG32,16433.916079,-4535.125768,-20110.547082,-612.447415
905,PG01,-9148.083025,-12839.495987,-21776.868243,170.205558
905,PG02,-162.633397,-15205.558928,-21257.385090,-482.973378
905,PG03,-10000.887744,-22249.164131,-10798.171411,203.225422
905,PG04,-126.902249,-23590.945911,12080.777347,295.606642
905,PG05,-734.205528,18119.143444,19200.185565,-162.402907
905,PG06,-25922.042568,5899.995829,1430.949469,400.815210
905,PG07,-20436.929313,-7524.027901,16011.001935,-65.717355
905,PG08,4858.209576,-25609.548440,-3794.914527,-167.808765
905,PG09,-10351.786699,-14019.884866,19946.291457,97.487187
905,PG10,19941.734666,5919.812050,-16495.355985,1.013776
905,PG11,-20208.398125,11853.443966,12493.067994,-581.121766
905,PG12,7791.130161,22953.181398,-11223.156251,-479.533661
905,PG13,-13600.861858,22423.290941,3147.903995,626.988339
905,PG14,-20793.428616,-9314.787130,-13782.983965,329.903525
905,PG15,-1554.421148,26161.380709,-4039.884241,129.351475
905,PG16,8052.908957,-13621.669012,20924.412235,-359.165383
905,PG17,-15546.710476,-130.179700,-21133.437291,716.477525
905,PG18,21121.826441,6392.662017,14927.752758,-559.027859
905,PG19,-17530.449068,8892.243621,-17874.586301,442.882035
905,PG20,-12261.440914,9786.627288,21479.242102,386.906348
905,PG21,5109.162551,-15978.594517,-19851.149427,134.357464
905,PG22,-18039.204062,-2365.054529,-18820.435877,28.639436
905,PG23,20607.660472,15630.917023,-6440.233676,159.581150
905,PG24,-1489.338315,16661.271985,-20970.651329,-434.286809
905,PG25,16789.852688,20686.448127,-2201.173520,489.061438
905,PG26,16397.900935,-5039.247866,20207.379975,188.521028
905,PG27,12758.881025,-21583.124369,7793.292678,-5.404250
905,PG28,26023.882797,-5040.216379,-1640.302817,-136.430182
905,PG29,7691.769198,16101.138190,19588.540520,-606.650645
905,PG30,-25860.440145,98.353325,6777.492299,-430.497228
905,PG31,23633.990516,-9796.052445,7659.427185,-227.815825
905,PG32,16214.874257,-3777.698720,-20444.957858,-612.447975
910,PG01,-8358.902923,-12998.977711,-21992.266645,170.206040
910,PG02,648.569263,-15432.415622,-21080.385851,-482.971734
910,PG03,-9682.859062,-21972.416348,-11630.104172,203.232555
910,PG04,91.497594,-23985.707500,11271.884674,295.609473
910,PG05,-1290.545536,17613.028650,19635.671934,-162.403617
910,PG06,-25965.391136,5853.671420,462.547119,400.810646
910,PG07,-19870.400428,-7696.531164,16635.381480,-65.720017
910,PG08,4988.912006,-25701.783047,-2849.284308,-167.810162
910,PG09,-10100.705067,-14736.649649,19554.435286,97.490991
910,PG10,20330.160414,6407.704360,-15843.460958,1.014003
910,PG11,-20673.037740,11862.437460,11696.013449,-581.125566
910,PG12,7473.704429,22657.037152,-12030.496647,-479.534811
910,PG13,-13608.797875,22256.788440,4098.571298,626.989376
910,PG14,-21070.521481,-9750.469352,-13048.007742,329.906531
910,PG15,-1684.264265,26261.643332,-3114.101644,129.352416
910,PG16,8572.609173,-12977.924654,21136.341475,-359.162870
910,PG17,-15254.780595,-914.958751,-21317.768262,716.477272
910,PG18,20563.865472,6550.944681,15617.401633,-559.030304
910,PG19,-17296.859733,8248.208083,-18419.008637,442.883573
910,PG20,-12893.125985,9275.087904,21330.660042,386.906042
910,PG21,5878.268965,-16165.006654,-19463.533124,134.356872
910,PG22,-18442.549206,-2984.783548,-18337.489051,28.637617
910,PG23,20720.268413,15837.486963,-5516.404213,159.583600
910,PG24,-2235.259989,16863.298099,-20724.476040,-434.288636
910,PG25,16666.357256,20680.435635,-3134.542164,489.061784
910,PG26,16937.961163,-4482.851617,19903.946598,188.519797
